evidence_id,skill_id,evidence_text,evidence_type,word_count,char_count,quality_label
ev_synth_1966,data-analysis,"Analyzed customer churn dataset (100k rows) using Pandas, SciPy, and Seaborn. Built a logistic regression and Random Forest classifier in scikit-learn achieving 0.88 ROC-AUC score. Summary interactive dashboard created in Streamlit with SQL query integration.",project_report,35,259,approved
ev_synth_1967,mobile-development,Flutter template app run on simulator screenshot.,code_snippet,7,49,rejected
ev_synth_1968,product-management,"Managed 6-sprint Agile release cycle in Jira. Defined sprint velocity KPIs, tracked burndown charts, and facilitated daily standups and retrospectives achieving 98% sprint commitment completion. Includes comprehensive README, architecture diagrams, and postman API collection.",code_repository,34,276,approved
ev_synth_1969,cybersecurity-defense,"Conducted penetration testing and security vulnerability assessment on web application. Identified OWASP Top 10 vulnerabilities (SQLi, XSS, SSRF), configured WAF rules, and implemented zero-trust RBAC authorization policies.",project_report,27,224,approved
ev_synth_1970,product-management,Idea notebook with two bullet points.,code_snippet,6,37,rejected
ev_synth_1971,cloud-architecture,Spun up an EC2 t2.micro instance manually.,code_snippet,7,42,needs-info
ev_synth_1972,ui-ux-design,"Created responsive web interface prototype for SaaS product. Built design tokens, typography scale, responsive grid layouts, and interactive micro-animations. Documented user journey maps, empathy maps, and user persona research. Benchmarked performance achieving 99.9% uptime under simulated load test.",project_report,38,303,approved
ev_synth_1973,devops-ci-cd,"Built automated CI/CD pipeline using GitHub Actions. Pipeline executes linting, unit tests, Docker container build, security vulnerability scanning with Trivy, container signing with Cosign, and automated deployment to AWS EKS cluster.",code_repository,31,235,approved
ev_synth_1974,mobile-development,Created basic 2-screen React Native demo app.,project_report,7,45,needs-info
ev_synth_1975,python-programming,Wrote a small script to scrape a website. Used requests library.,transcript,11,64,needs-info
ev_synth_1976,product-management,Drafted basic feature list without user story mapping.,project_report,8,54,needs-info
ev_synth_1977,data-analysis,"This is a comprehensive report on data-analysis. I studied how data-analysis works by reading online articles and documentation. I understand concepts like deployment, data, python, and cloud architecture, but did not write code.",document,33,229,rejected
ev_synth_1978,cloud-architecture,"Architected a multi-region AWS cloud infrastructure using Terraform HCL. Configured VPC peering, ALB load balancers, ECS Fargate cluster with auto-scaling, and IAM least-privilege policies. Documented topology with architecture diagrams.",code_repository,29,237,approved
ev_synth_1979,product-management,Drafted basic feature list without user story mapping.,transcript,8,54,needs-info
ev_synth_1980,cloud-architecture,"Basic docker-compose file for local deployment, missing cloud configuration.",code_snippet,9,76,needs-info
ev_synth_1981,python-programming,"Basic python script for file renaming, missing test cases and docstrings.",transcript,11,73,needs-info
ev_synth_1982,ai-ml-engineering,Created simple vector embedding script with ChromaDB.,project_report,7,53,needs-info
ev_synth_1983,mobile-development,Created basic 2-screen React Native demo app.,code_snippet,7,45,needs-info
ev_synth_1984,cybersecurity-defense,Drafted basic password policy guideline without technical enforcement.,project_report,8,70,needs-info
ev_synth_1985,cybersecurity-defense,"Conducted penetration testing and security vulnerability assessment on web application. Identified OWASP Top 10 vulnerabilities (SQLi, XSS, SSRF), configured WAF rules, and implemented zero-trust RBAC authorization policies. Benchmarked performance achieving 99.9% uptime under simulated load test.",project_report,36,298,approved
ev_synth_1986,ui-ux-design,Plagiarized Behance UI kit.,code_snippet,4,27,rejected
ev_synth_1987,ui-ux-design,Figma link provided but user permissions set to private view.,transcript,10,61,needs-info
ev_synth_1988,database-engineering,Created single table in SQLite with 3 rows.,text_note,8,43,rejected
ev_synth_1989,product-management,Thought of a cool app idea.,code_snippet,6,27,rejected
ev_synth_1990,database-engineering,Created basic ER diagram draft.,code_snippet,5,31,needs-info
ev_synth_1991,data-analysis,"Analyzed customer churn dataset (100k rows) using Pandas, SciPy, and Seaborn. Built a logistic regression and Random Forest classifier in scikit-learn achieving 0.88 ROC-AUC score. Summary interactive dashboard created in Streamlit with SQL query integration.",project_report,35,259,approved
ev_synth_1992,data-analysis,"Engineered time-series forecasting pipeline using Statsmodels and Prophet. Conducted hypothesis testing (A/B test z-test, ANOVA) and published an executive report with actionable insights for product retention.",code_repository,26,210,approved
ev_synth_1993,database-engineering,Initial setup completed for database-engineering. Partial documentation attached.,code_snippet,8,81,needs-info
ev_synth_1994,database-engineering,Created basic ER diagram draft.,code_snippet,5,31,needs-info
ev_synth_1995,python-programming,Built python-programming prototype microservice. See repository at https://github.com/student/app-v1.,code_repository,8,101,approved
ev_synth_1996,database-engineering,SQL query with syntax error.,text_note,5,28,rejected
ev_synth_1997,product-management,Product note without specs.,text_note,4,27,rejected
ev_synth_1998,mobile-development,"Developed cross-platform mobile application using Flutter and Dart with BLoC state management. Integrated offline-first SQLite database synchronization, push notifications, and automated CI/CD build distribution via Fastlane. Benchmarked performance achieving 99.9% uptime under simulated load test.",project_report,35,299,approved
ev_synth_1999,python-programming,"Implemented an asynchronous REST API using FastAPI, Pydantic, and SQLAlchemy ORM. Added comprehensive unit tests using Pytest with 95% line coverage. Handled custom exceptions gracefully, implemented JWT bearer auth middleware, and integrated a PostgreSQL connection pool. Benchmarked performance achieving 99.9% uptime under simulated load test.",project_report,45,346,approved
ev_synth_2000,cloud-architecture,Spun up an EC2 t2.micro instance manually.,project_report,7,42,needs-info
ev_synth_2001,python-programming,Submitted a single script without setup instructions or dependency file.,project_report,10,72,needs-info
ev_synth_2002,ui-ux-design,"This is a comprehensive report on ui-ux-design. I studied how ui-ux-design works by reading online articles and documentation. I understand concepts like deployment, data, python, and cloud architecture, but did not write code.",text_note,33,227,rejected
ev_synth_2003,cloud-architecture,"Architected a multi-region AWS cloud infrastructure using Terraform HCL. Configured VPC peering, ALB load balancers, ECS Fargate cluster with auto-scaling, and IAM least-privilege policies. Documented topology with architecture diagrams. Project repo available at https://github.com/student/capstone-repo.",project_report,34,305,approved
ev_synth_2004,product-management,Created simple Trello board.,code_snippet,4,28,needs-info
ev_synth_2005,database-engineering,Created basic ER diagram draft.,transcript,5,31,needs-info
ev_synth_2006,mobile-development,App icon image.,text_note,3,15,rejected
ev_synth_2007,cybersecurity-defense,Ran ping command in terminal.,code_snippet,5,29,rejected
ev_synth_2008,data-analysis,"Analyzed customer churn dataset (100k rows) using Pandas, SciPy, and Seaborn. Built a logistic regression and Random Forest classifier in scikit-learn achieving 0.88 ROC-AUC score. Summary interactive dashboard created in Streamlit with SQL query integration. Project repo available at https://github.com/student/capstone-repo.",certificate,40,327,approved
ev_synth_2009,ui-ux-design,Screenshots of another app downloaded from Pinterest.,document,7,53,rejected
ev_synth_2010,database-engineering,Wrote SELECT query with JOIN statements.,transcript,6,40,needs-info
ev_synth_2011,ui-ux-design,Plagiarized Behance UI kit.,code_snippet,4,27,rejected
ev_synth_2012,cybersecurity-defense,Deployed SIEM log monitoring pipeline using Elastic Security and Snort IDS. Created automated threat detection rules for brute-force attacks and privilege escalation attempts. Conducted SOC 2 compliance audit.,project_report,28,209,approved
ev_synth_2013,cybersecurity-defense,"Conducted penetration testing and security vulnerability assessment on web application. Identified OWASP Top 10 vulnerabilities (SQLi, XSS, SSRF), configured WAF rules, and implemented zero-trust RBAC authorization policies.",certificate,27,224,approved
ev_synth_2014,ai-ml-engineering,Wrote basic prompt engineering template.,transcript,5,40,needs-info
ev_synth_2015,cloud-architecture,Spun up an EC2 t2.micro instance manually.,transcript,7,42,needs-info
ev_synth_2016,database-engineering,Initial setup completed for database-engineering. Partial documentation attached.,transcript,8,81,needs-info
ev_synth_2017,data-analysis,"Performed exploratory data analysis on sales transactional data. Handled missing values via KNN imputation, normalized numerical features, and visualized distribution histograms using Matplotlib, Plotly, and SQL window aggregations. Added unit tests with >90% code coverage.",certificate,35,274,approved
ev_synth_2018,cloud-architecture,"Deployed Kubernetes cluster on Azure AKS. Configured ingress controllers, SSL cert-manager, Helm chart deployments, RBAC policy binding, and Prometheus/Grafana operational metric dashboards. Project repo available at https://github.com/student/capstone-repo.",project_report,27,258,approved
ev_synth_2019,mobile-development,"Built native React Native iOS/Android app with TypeScript. Configured navigation routing, camera and geolocation device APIs, and automated TestFlight / Google Play Beta deployments.",code_repository,24,182,approved
ev_synth_2020,devops-ci-cd,"Engineered automated GitOps pipeline using ArgoCD and Kubernetes Helm charts. Integrated Vault for secrets management and SonarQube for static code analysis in the pull request pipeline. Includes comprehensive README, architecture diagrams, and postman API collection.",project_report,35,268,approved
ev_synth_2021,ui-ux-design,"Created responsive web interface prototype for SaaS product. Built design tokens, typography scale, responsive grid layouts, and interactive micro-animations. Documented user journey maps, empathy maps, and user persona research. Project repo available at https://github.com/student/capstone-repo.",project_report,34,297,approved
ev_synth_2022,mobile-development,Mobile app crashed on launch.,text_note,5,29,rejected
ev_synth_2023,data-analysis,"Analyzed customer churn dataset (100k rows) using Pandas, SciPy, and Seaborn. Built a logistic regression and Random Forest classifier in scikit-learn achieving 0.88 ROC-AUC score. Summary interactive dashboard created in Streamlit with SQL query integration. Benchmarked performance achieving 99.9% uptime under simulated load test.",code_repository,44,333,approved
ev_synth_2024,cybersecurity-defense,Downloaded Wireshark but did not capture packets.,text_note,7,49,rejected
ev_synth_2025,cybersecurity-defense,Downloaded Wireshark but did not capture packets.,text_note,7,49,rejected
ev_synth_2026,database-engineering,Created single table in SQLite with 3 rows.,document,8,43,rejected
ev_synth_2027,data-analysis,Sample text without methodology or data findings.,code_snippet,7,49,rejected
ev_synth_2028,devops-ci-cd,"Configured Jenkins pipeline for multi-stage microservice release. Implemented blue-green deployment strategy, automated rollback on canary health failure, and Slack/Teams webhook build alerts.",code_repository,22,192,approved
ev_synth_2029,python-programming,"Developed a Python data processing pipeline with Pandas, NumPy, and multiprocessing. Created custom classes for data schema validation and built a CLI tool using Click. Package was published as a PyPI wheel with full docstrings, type annotations, and Sphinx documentation. Benchmarked performance achieving 99.9% uptime under simulated load test.",code_repository,49,346,approved
ev_synth_2030,database-engineering,"Designed normalized PostgreSQL relational schema (3NF) for e-commerce backend. Built composite B-Tree and GIN indexing strategies, optimized slow queries using EXPLAIN ANALYZE reducing latency by 78%, and configured Redis caching. Project repo available at https://github.com/student/capstone-repo.",code_repository,35,298,approved
ev_synth_2031,python-programming,Random text file with no code or explanation attached.,text_note,9,54,rejected
ev_synth_2032,mobile-development,Flutter template app run on simulator screenshot.,document,7,49,rejected
ev_synth_2033,data-analysis,"Analyzed customer churn dataset (100k rows) using Pandas, SciPy, and Seaborn. Built a logistic regression and Random Forest classifier in scikit-learn achieving 0.88 ROC-AUC score. Summary interactive dashboard created in Streamlit with SQL query integration. Includes comprehensive README, architecture diagrams, and postman API collection.",code_repository,44,341,approved
ev_synth_2034,data-analysis,Data analysis project. Excel file submitted with one column.,text_note,9,60,rejected
ev_synth_2035,python-programming,Built python-programming prototype microservice. See repository at https://github.com/student/app-v1.,certificate,8,101,approved
ev_synth_2036,python-programming,I like Python. Python is good. Code works on my machine.,document,11,56,rejected
ev_synth_2037,data-analysis,Calculated average revenue per user for Q3 using Excel formulas.,transcript,10,64,needs-info
ev_synth_2038,python-programming,"Developed a Python data processing pipeline with Pandas, NumPy, and multiprocessing. Created custom classes for data schema validation and built a CLI tool using Click. Package was published as a PyPI wheel with full docstrings, type annotations, and Sphinx documentation. Includes comprehensive README, architecture diagrams, and postman API collection.",certificate,49,354,approved
ev_synth_2039,mobile-development,"Developed cross-platform mobile application using Flutter and Dart with BLoC state management. Integrated offline-first SQLite database synchronization, push notifications, and automated CI/CD build distribution via Fastlane. Project repo available at https://github.com/student/capstone-repo.",certificate,31,293,approved
ev_synth_2040,ui-ux-design,Made a simple wireframe for a login screen.,project_report,8,43,needs-info
ev_synth_2041,ui-ux-design,Static UI mockups without interactive prototype transitions.,code_snippet,7,60,needs-info
ev_synth_2042,cloud-architecture,Cloud server is running.,text_note,4,24,rejected
ev_synth_2043,ai-ml-engineering,"Engineered Retrieval-Augmented Generation (RAG) vector search pipeline using LangChain, OpenAI embeddings, and PGVector. Achieved sub-200ms semantic retrieval across 50,000 PDF documents with 92% answer precision. Includes comprehensive README, architecture diagrams, and postman API collection.",code_repository,34,295,approved
ev_synth_2044,database-engineering,Constructed zero-downtime database migration strategy with Flyway. Implemented database connection pooling with PgBouncer and configured multi-AZ streaming replication with automated failover. Project repo available at https://github.com/student/capstone-repo.,project_report,26,260,approved
ev_synth_2045,mobile-development,Mobile app crashed on launch.,text_note,5,29,rejected
ev_synth_2046,devops-ci-cd,Wrote a simple Dockerfile for a Node app.,transcript,8,41,needs-info
ev_synth_2047,cybersecurity-defense,Deployed SIEM log monitoring pipeline using Elastic Security and Snort IDS. Created automated threat detection rules for brute-force attacks and privilege escalation attempts. Conducted SOC 2 compliance audit. Validated against industry standard security guidelines.,certificate,34,266,approved
ev_synth_2048,data-analysis,"Engineered time-series forecasting pipeline using Statsmodels and Prophet. Conducted hypothesis testing (A/B test z-test, ANOVA) and published an executive report with actionable insights for product retention. Project repo available at https://github.com/student/capstone-repo.",code_repository,31,278,approved
ev_synth_2049,data-analysis,"Analyzed customer churn dataset (100k rows) using Pandas, SciPy, and Seaborn. Built a logistic regression and Random Forest classifier in scikit-learn achieving 0.88 ROC-AUC score. Summary interactive dashboard created in Streamlit with SQL query integration. Validated against industry standard security guidelines.",project_report,41,316,approved
ev_synth_2050,product-management,"Managed 6-sprint Agile release cycle in Jira. Defined sprint velocity KPIs, tracked burndown charts, and facilitated daily standups and retrospectives achieving 98% sprint commitment completion. Validated against industry standard security guidelines.",certificate,31,251,approved
ev_synth_2051,mobile-development,Built Flutter UI prototype without backend API integration.,transcript,8,59,needs-info
ev_synth_2052,data-analysis,"Analyzed customer churn dataset (100k rows) using Pandas, SciPy, and Seaborn. Built a logistic regression and Random Forest classifier in scikit-learn achieving 0.88 ROC-AUC score. Summary interactive dashboard created in Streamlit with SQL query integration. Benchmarked performance achieving 99.9% uptime under simulated load test.",certificate,44,333,approved
ev_synth_2053,python-programming,Wrote a small script to scrape a website. Used requests library.,transcript,11,64,needs-info
ev_synth_2054,mobile-development,App icon image.,document,3,15,rejected
ev_synth_2055,database-engineering,Wrote SELECT query with JOIN statements.,transcript,6,40,needs-info
ev_synth_2056,product-management,Product note without specs.,document,4,27,rejected
ev_synth_2057,ai-ml-engineering,Wrote basic prompt engineering template.,transcript,5,40,needs-info
ev_synth_2058,product-management,"This is a comprehensive report on product-management. I studied how product-management works by reading online articles and documentation. I understand concepts like deployment, data, python, and cloud architecture, but did not write code.",text_note,33,239,rejected
ev_synth_2059,cloud-architecture,Clicked buttons in AWS console without documentation or infrastructure as code.,document,11,79,rejected
ev_synth_2060,mobile-development,App icon image.,text_note,3,15,rejected
ev_synth_2061,product-management,Idea notebook with two bullet points.,text_note,6,37,rejected
ev_synth_2062,mobile-development,Built Flutter UI prototype without backend API integration.,transcript,8,59,needs-info
ev_synth_2063,cybersecurity-defense,"Conducted penetration testing and security vulnerability assessment on web application. Identified OWASP Top 10 vulnerabilities (SQLi, XSS, SSRF), configured WAF rules, and implemented zero-trust RBAC authorization policies. Includes comprehensive README, architecture diagrams, and postman API collection.",certificate,36,306,approved
ev_synth_2064,python-programming,Submitted a single script without setup instructions or dependency file.,transcript,10,72,needs-info
ev_synth_2065,cybersecurity-defense,"This is a comprehensive report on cybersecurity-defense. I studied how cybersecurity-defense works by reading online articles and documentation. I understand concepts like deployment, data, python, and cloud architecture, but did not write code.",document,33,245,rejected
ev_synth_2066,devops-ci-cd,Ran docker build command once on localhost.,document,7,43,rejected
ev_synth_2067,cybersecurity-defense,"Conducted penetration testing and security vulnerability assessment on web application. Identified OWASP Top 10 vulnerabilities (SQLi, XSS, SSRF), configured WAF rules, and implemented zero-trust RBAC authorization policies. Validated against industry standard security guidelines.",project_report,33,281,approved
ev_synth_2068,devops-ci-cd,"Built automated CI/CD pipeline using GitHub Actions. Pipeline executes linting, unit tests, Docker container build, security vulnerability scanning with Trivy, container signing with Cosign, and automated deployment to AWS EKS cluster. Validated against industry standard security guidelines.",project_report,37,292,approved
ev_synth_2069,mobile-development,"Developed cross-platform mobile application using Flutter and Dart with BLoC state management. Integrated offline-first SQLite database synchronization, push notifications, and automated CI/CD build distribution via Fastlane.",certificate,26,225,approved
ev_synth_2070,cybersecurity-defense,Deployed SIEM log monitoring pipeline using Elastic Security and Snort IDS. Created automated threat detection rules for brute-force attacks and privilege escalation attempts. Conducted SOC 2 compliance audit.,code_repository,28,209,approved
ev_synth_2071,database-engineering,Constructed zero-downtime database migration strategy with Flyway. Implemented database connection pooling with PgBouncer and configured multi-AZ streaming replication with automated failover. Validated against industry standard security guidelines.,certificate,27,249,approved
ev_synth_2072,data-analysis,Copied numbers from Wikipedia without analysis.,document,6,47,rejected
ev_synth_2073,mobile-development,Created basic 2-screen React Native demo app.,project_report,7,45,needs-info
ev_synth_2074,devops-ci-cd,Hardcoded passwords stored in public repository.,text_note,6,48,rejected
ev_synth_2075,ai-ml-engineering,"Engineered Retrieval-Augmented Generation (RAG) vector search pipeline using LangChain, OpenAI embeddings, and PGVector. Achieved sub-200ms semantic retrieval across 50,000 PDF documents with 92% answer precision. Added unit tests with >90% code coverage.",certificate,32,255,approved
ev_synth_2076,product-management,"Managed 6-sprint Agile release cycle in Jira. Defined sprint velocity KPIs, tracked burndown charts, and facilitated daily standups and retrospectives achieving 98% sprint commitment completion.",certificate,25,194,approved
ev_synth_2077,ai-ml-engineering,Created simple vector embedding script with ChromaDB.,transcript,7,53,needs-info
ev_synth_2078,product-management,"Managed 6-sprint Agile release cycle in Jira. Defined sprint velocity KPIs, tracked burndown charts, and facilitated daily standups and retrospectives achieving 98% sprint commitment completion. Validated against industry standard security guidelines.",code_repository,31,251,approved
ev_synth_2079,ui-ux-design,Figma link provided but user permissions set to private view.,transcript,10,61,needs-info
ev_synth_2080,mobile-development,"Developed cross-platform mobile application using Flutter and Dart with BLoC state management. Integrated offline-first SQLite database synchronization, push notifications, and automated CI/CD build distribution via Fastlane.",project_report,26,225,approved
ev_synth_2081,product-management,Thought of a cool app idea.,document,6,27,rejected
ev_synth_2082,ui-ux-design,"Created responsive web interface prototype for SaaS product. Built design tokens, typography scale, responsive grid layouts, and interactive micro-animations. Documented user journey maps, empathy maps, and user persona research. Includes comprehensive README, architecture diagrams, and postman API collection.",code_repository,38,311,approved
ev_synth_2083,python-programming,Wrote a small script to scrape a website. Used requests library.,project_report,11,64,needs-info
ev_synth_2084,cybersecurity-defense,Downloaded Wireshark but did not capture packets.,code_snippet,7,49,rejected
ev_synth_2085,data-analysis,"Analyzed customer churn dataset (100k rows) using Pandas, SciPy, and Seaborn. Built a logistic regression and Random Forest classifier in scikit-learn achieving 0.88 ROC-AUC score. Summary interactive dashboard created in Streamlit with SQL query integration.",certificate,35,259,approved
ev_synth_2086,data-analysis,Copied numbers from Wikipedia without analysis.,document,6,47,rejected
ev_synth_2087,ui-ux-design,Screenshots of another app downloaded from Pinterest.,code_snippet,7,53,rejected
ev_synth_2088,ai-ml-engineering,Wrote basic prompt engineering template.,project_report,5,40,needs-info
ev_synth_2089,cloud-architecture,"Deployed Kubernetes cluster on Azure AKS. Configured ingress controllers, SSL cert-manager, Helm chart deployments, RBAC policy binding, and Prometheus/Grafana operational metric dashboards.",project_report,22,190,approved
ev_synth_2090,database-engineering,Constructed zero-downtime database migration strategy with Flyway. Implemented database connection pooling with PgBouncer and configured multi-AZ streaming replication with automated failover. Validated against industry standard security guidelines.,project_report,27,249,approved
ev_synth_2091,cloud-architecture,"Deployed Kubernetes cluster on Azure AKS. Configured ingress controllers, SSL cert-manager, Helm chart deployments, RBAC policy binding, and Prometheus/Grafana operational metric dashboards.",certificate,22,190,approved
ev_synth_2092,python-programming,Wrote a small script to scrape a website. Used requests library.,code_snippet,11,64,needs-info
ev_synth_2093,ui-ux-design,"Redesigned checkout flow to minimize user friction. Measured a 24% reduction in drop-off rate during user testing. Produced high-fidelity Figma prototypes with auto-layout and interactive variants. Includes comprehensive README, architecture diagrams, and postman API collection.",certificate,35,279,approved
ev_synth_2094,data-analysis,Submitted a blank CSV file.,text_note,5,27,rejected
ev_synth_2095,devops-ci-cd,"Built automated CI/CD pipeline using GitHub Actions. Pipeline executes linting, unit tests, Docker container build, security vulnerability scanning with Trivy, container signing with Cosign, and automated deployment to AWS EKS cluster.",code_repository,31,235,approved
ev_synth_2096,product-management,Product note without specs.,document,4,27,rejected
ev_synth_2097,devops-ci-cd,Pipeline exists but lacks security scanning and deployment automation.,transcript,9,70,needs-info
ev_synth_2098,cybersecurity-defense,Ran ping command in terminal.,code_snippet,5,29,rejected
ev_synth_2099,devops-ci-cd,Hardcoded passwords stored in public repository.,code_snippet,6,48,rejected
ev_synth_2100,cybersecurity-defense,"This is a comprehensive report on cybersecurity-defense. I studied how cybersecurity-defense works by reading online articles and documentation. I understand concepts like deployment, data, python, and cloud architecture, but did not write code.",code_snippet,33,245,rejected
ev_synth_2101,cloud-architecture,Cloud server is running.,document,4,24,rejected
ev_synth_2102,devops-ci-cd,"Built automated CI/CD pipeline using GitHub Actions. Pipeline executes linting, unit tests, Docker container build, security vulnerability scanning with Trivy, container signing with Cosign, and automated deployment to AWS EKS cluster.",certificate,31,235,approved
ev_synth_2103,cloud-architecture,"Basic docker-compose file for local deployment, missing cloud configuration.",code_snippet,9,76,needs-info
ev_synth_2104,cloud-architecture,"Deployed Kubernetes cluster on Azure AKS. Configured ingress controllers, SSL cert-manager, Helm chart deployments, RBAC policy binding, and Prometheus/Grafana operational metric dashboards. Benchmarked performance achieving 99.9% uptime under simulated load test.",project_report,31,264,approved
ev_synth_2105,ai-ml-engineering,Created simple vector embedding script with ChromaDB.,project_report,7,53,needs-info
ev_synth_2106,database-engineering,Created single table in SQLite with 3 rows.,document,8,43,rejected
ev_synth_2107,devops-ci-cd,Shell script with broken syntax.,code_snippet,5,32,rejected
ev_synth_2108,devops-ci-cd,"Built automated CI/CD pipeline using GitHub Actions. Pipeline executes linting, unit tests, Docker container build, security vulnerability scanning with Trivy, container signing with Cosign, and automated deployment to AWS EKS cluster. Project repo available at https://github.com/student/capstone-repo.",certificate,36,303,approved
ev_synth_2109,product-management,"Authored comprehensive Product Requirement Document (PRD) for SaaS analytics tool. Mapped user stories, defined success metrics (ARR, Churn, NPS), conducted 15 user interviews, and prioritized backlog using RICE framework. Includes comprehensive README, architecture diagrams, and postman API collection.",project_report,38,304,approved
ev_synth_2110,ai-ml-engineering,"Engineered Retrieval-Augmented Generation (RAG) vector search pipeline using LangChain, OpenAI embeddings, and PGVector. Achieved sub-200ms semantic retrieval across 50,000 PDF documents with 92% answer precision. Includes comprehensive README, architecture diagrams, and postman API collection.",code_repository,34,295,approved
ev_synth_2111,ai-ml-engineering,"Engineered Retrieval-Augmented Generation (RAG) vector search pipeline using LangChain, OpenAI embeddings, and PGVector. Achieved sub-200ms semantic retrieval across 50,000 PDF documents with 92% answer precision.",certificate,25,213,approved
ev_synth_2112,product-management,Created simple Trello board.,transcript,4,28,needs-info
ev_synth_2113,cloud-architecture,Submitted cloud diagram draft without live deployment proof.,code_snippet,8,60,needs-info
ev_synth_2114,ai-ml-engineering,Called API endpoint without handling errors or embeddings.,code_snippet,8,58,rejected
ev_synth_2115,python-programming,"Developed a Python data processing pipeline with Pandas, NumPy, and multiprocessing. Created custom classes for data schema validation and built a CLI tool using Click. Package was published as a PyPI wheel with full docstrings, type annotations, and Sphinx documentation. Added unit tests with >90% code coverage.",certificate,47,314,approved
ev_synth_2116,python-programming,"Developed a Python data processing pipeline with Pandas, NumPy, and multiprocessing. Created custom classes for data schema validation and built a CLI tool using Click. Package was published as a PyPI wheel with full docstrings, type annotations, and Sphinx documentation.",project_report,40,272,approved
ev_synth_2117,cloud-architecture,Spun up an EC2 t2.micro instance manually.,code_snippet,7,42,needs-info
ev_synth_2118,product-management,Drafted basic feature list without user story mapping.,code_snippet,8,54,needs-info
ev_synth_2119,database-engineering,SQL query with syntax error.,document,5,28,rejected
ev_synth_2120,product-management,Created simple Trello board.,transcript,4,28,needs-info
ev_synth_2121,devops-ci-cd,CI CD readme note with no actual pipeline file.,text_note,9,47,rejected
ev_synth_2122,cloud-architecture,"Architected a multi-region AWS cloud infrastructure using Terraform HCL. configred VPC peering, ALB load balancers, ECS Fargate cluster with auto-scaling, and IAM least-privilege policies. Documented topology with architecture diagrams. Validated against industry standard security guidelines.",code_repository,35,293,approved
ev_synth_2123,cloud-architecture,"Designed serverless backend on GCP using Cloud Run, Cloud Pub/Sub, and Firestore. Implemented Terraform state locking with Cloud Storage and zero-downtime blue/green deployment strategy. Project repo available at https://github.com/student/capstone-repo.",project_report,29,254,approved
ev_synth_2124,python-programming,Submitted an empty zip file with no repository link or documentation.,text_note,11,69,rejected
ev_synth_2125,data-analysis,Cleaned CSV file and removed empty rows using Python.,project_report,9,53,needs-info
ev_synth_2126,devops-ci-cd,Engineered automated GitOps pipeline using ArgoCD and Kubernetes Helm charts. Integrated Vault for secrets management and SonarQube for static code analysis in the pull request pipeline. Added unit tests with >90% code coverage.,certificate,33,228,approved
ev_synth_2127,ui-ux-design,Plagiarized Behance UI kit.,document,4,27,rejected
ev_synth_2128,ai-ml-engineering,Wrote basic prompt engineering template.,transcript,5,40,needs-info
ev_synth_2129,python-programming,"Implemented an asynchronous REST API using FastAPI, Pydantic, and SQLAlchemy ORM. Added comprehensive unit tests using Pytest with 95% line coverage. Handled custom exceptions gracefully, implemented JWT bearer auth middleware, and integrated a PostgreSQL connection pool.",code_repository,36,272,approved
ev_synth_2130,cybersecurity-defense,"Deployed SIEM log monitoring pipeline using Elastic Security and Snort IDS. Created automated threat detection rules for brute-force attacks and privilege escalation attempts. Conducted SOC 2 compliance audit. Includes comprehensive README, architecture diagrams, and postman API collection.",code_repository,37,291,approved
ev_synth_2131,cybersecurity-defense,Drafted basic password policy guideline without technical enforcement.,code_snippet,8,70,needs-info
ev_synth_2132,mobile-development,"Built native React Native iOS/Android app with TypeScript. configred navigation routing, camera and geolocation device APIs, and automated TestFlight / Google Play Beta deployments.",certificate,24,181,approved
ev_synth_2133,ai-ml-engineering,"Engineered Retrieval-Augmented Generation (RAG) vector search pipeline using LangChain, OpenAI embeddings, and PGVector. Achieved sub-200ms semantic retrieval across 50,000 PDF documents with 92% answer precision. Validated against industry standard security guidelines.",code_repository,31,270,approved
ev_synth_2134,ai-ml-engineering,Created simple vector embedding script with ChromaDB.,transcript,7,53,needs-info
ev_synth_2135,ai-ml-engineering,Sample AI text.,text_note,3,15,rejected
ev_synth_2136,data-analysis,Exported raw dataset without insights or summary conclusion.,transcript,8,60,needs-info
ev_synth_2137,product-management,"Authored comprehensive Product Requirement Document (PRD) for SaaS analytics tool. Mapped user stories, defined success metrics (ARR, Churn, NPS), conducted 15 user interviews, and prioritized backlog using RICE framework. Includes comprehensive README, architecture diagrams, and postman API collection.",project_report,38,304,approved
ev_synth_2138,ai-ml-engineering,Fine-tuned Llama 3 8B model using QLoRA on custom domain dataset. Quantized model weights to GGUF format and deployed local inference microservice with FastAPI and vLLM. Benchmarked performance achieving 99.9% uptime under simulated load test.,certificate,35,243,approved
ev_synth_2139,database-engineering,"Designed normalized PostgreSQL relational schema (3NF) for e-commerce backend. Built composite B-Tree and GIN indexing strategies, optimized slow queries using EXPLAIN ANALYZE reducing latency by 78%, and configured Redis caching. Validated against industry standard security guidelines.",code_repository,36,287,approved
ev_synth_2140,devops-ci-cd,Set up bash script for deployment without secret protection.,code_snippet,9,60,needs-info
ev_synth_2141,data-analysis,Exported raw dataset without insights or summary conclusion.,transcript,8,60,needs-info
ev_synth_2142,mobile-development,Created basic 2-screen React Native demo app.,project_report,7,45,needs-info
ev_synth_2143,data-analysis,Chart looks nice.,document,3,17,rejected
ev_synth_2144,data-analysis,Sample text without methodology or data findings.,text_note,7,49,rejected
ev_synth_2145,product-management,Idea notebook with two bullet points.,document,6,37,rejected
